('2006-9-11', 34.00, 'Botteghino', 'D', 2, 13, 1),
('2002-12-2', 49.00, 'Botteghino', 'E', 4, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'D', 8, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'B', 2, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'C', 2, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'A', 4, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'C', 5, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'E', 7, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'B', 4, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'E', 5, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'F', 6, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'F', 2, 13, 382),
('2002-12-2', 49.00, 'Prenotato', 'E', 9, 13, 382),
('2002-12-2', 49.00, 'Botteghino', 'B', 6, 13, 382),
('2008-6-5', 38.00, 'Botteghino', 'B', 1, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'E', 9, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'B', 8, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'B', 6, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'B', 2, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'A', 7, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'A', 2, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'B', 8, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'E', 4, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'A', 1, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'C', 2, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'C', 7, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'C', 7, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'F', 9, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'A', 7, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'A', 5, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'F', 2, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'F', 9, 3, 383),
('2008-6-5', 38.00, 'Online', 'D', 3, 3, 383),
('2008-6-5', 38.00, 'Botteghino', 'A', 8, 3, 383),
('2008-4-24', 36.00, 'Botteghino', 'B', 2, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'A', 1, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'B', 3, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'D', 1, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'C', 9, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'F', 6, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'B', 4, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'A', 2, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'B', 6, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'E', 9, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'C', 6, 10, 384),
('2008-4-24', 36.00, 'Online', 'F', 3, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'B', 7, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'F', 5, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'F', 4, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'E', 7, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'E', 8, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'E', 9, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'F', 3, 10, 384),
('2008-4-24', 36.00, 'Botteghino', 'B', 1, 10, 384),
('2008-12-13', 32.00, 'Botteghino', 'E', 3, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'C', 6, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'E', 1, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'E', 5, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 7, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'D', 1, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 4, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'D', 9, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'C', 2, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'B', 5, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'C', 6, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 3, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'D', 1, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'D', 3, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 4, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 5, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'C', 6, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 9, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 6, 3, 385),
('2008-12-13', 32.00, 'Botteghino', 'A', 8, 3, 385),
('2008-12-28', 48.00, 'Botteghino', 'E', 2, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'A', 5, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'B', 5, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'D', 6, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'F', 9, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'C', 9, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'F', 1, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'D', 4, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'C', 4, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'A', 4, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'B', 2, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'B', 1, 1, 386),
('2008-12-28', 48.00, 'Online', 'D', 3, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'F', 7, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'C', 4, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'E', 3, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'D', 3, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'A', 4, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'B', 8, 1, 386),
('2008-12-28', 48.00, 'Botteghino', 'B', 9, 1, 386),
('2011-12-26', 38.00, 'Botteghino', 'D', 2, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'B', 4, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'B', 5, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'E', 2, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'D', 9, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'F', 5, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'B', 5, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'D', 7, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'A', 1, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'A', 2, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'C', 6, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'B', 2, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'C', 2, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'B', 3, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'F', 5, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'E', 1, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'B', 2, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'A', 9, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'E', 7, 4, 387),
('2011-12-26', 38.00, 'Botteghino', 'C', 1, 4, 387),
('2016-7-15', 36.00, 'Botteghino', 'F', 1, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'F', 8, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'A', 6, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'E', 6, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'F', 8, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'B', 6, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'C', 5, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'A', 5, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'E', 8, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'D', 1, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'B', 7, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'D', 4, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'E', 5, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'D', 6, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'B', 8, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'A', 7, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'D', 4, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'C', 8, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'F', 6, 5, 388),
('2016-7-15', 36.00, 'Botteghino', 'A', 3, 5, 388),
('2011-3-14', 39.00, 'Botteghino', 'E', 5, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'E', 6, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'F', 5, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'E', 8, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'F', 6, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'A', 6, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'F', 2, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 8, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 8, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'E', 3, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'F', 8, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 1, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'D', 7, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'E', 2, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 7, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'F', 1, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 7, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 7, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 8, 13, 389),
('2011-3-14', 39.00, 'Botteghino', 'B', 7, 13, 389),
('2002-3-24', 41.00, 'Botteghino', 'D', 1, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'F', 9, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'D', 9, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'C', 5, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'F', 3, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'C', 6, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'F', 8, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'C', 2, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'C', 2, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'C', 2, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'F', 9, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'D', 6, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'B', 9, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'F', 2, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'A', 2, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'C', 5, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'A', 7, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'A', 4, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'B', 7, 3, 390),
('2002-3-24', 41.00, 'Botteghino', 'B', 1, 3, 390),
('2008-2-12', 48.00, 'Botteghino', 'F', 3, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'D', 3, 5, 391),
('2008-2-12', 48.00, 'Prenotato', 'D', 2, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'A', 5, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'B', 5, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'F', 5, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'A', 7, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'E', 8, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'F', 6, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'B', 7, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'A', 7, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'B', 9, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'D', 8, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'B', 3, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'F', 2, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'B', 4, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'F', 2, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'F', 9, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'C', 3, 5, 391),
('2008-2-12', 48.00, 'Botteghino', 'B', 8, 5, 391),
('2004-3-19', 45.00, 'Botteghino', 'A', 9, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'F', 7, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'D', 7, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'A', 2, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'C', 4, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'E', 8, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'B', 9, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'F', 6, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'C', 8, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'E', 1, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'D', 1, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'F', 3, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'C', 6, 14, 392),
('2004-3-19', 45.00, 'Prenotato', 'A', 1, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'A', 6, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'C', 4, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'C', 1, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'F', 7, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'B', 3, 14, 392),
('2004-3-19', 45.00, 'Botteghino', 'D', 3, 14, 392),
('2014-9-16', 44.00, 'Botteghino', 'B', 7, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'D', 9, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'D', 3, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'D', 4, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'F', 5, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'F', 9, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'E', 2, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'C', 5, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'A', 5, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'E', 1, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'B', 6, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'D', 3, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'C', 4, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'C', 5, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'F', 5, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'B', 8, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'E', 4, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'B', 4, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'C', 7, 2, 393),
('2014-9-16', 44.00, 'Botteghino', 'A', 2, 2, 393),
('2015-7-28', 41.00, 'Botteghino', 'C', 2, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'B', 7, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'A', 5, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'B', 9, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'F', 3, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'D', 2, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'E', 3, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'A', 2, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'E', 6, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'A', 2, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'D', 2, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'F', 3, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'F', 7, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'B', 1, 8, 394),
('2015-7-28', 41.00, 'Online', 'E', 6, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'D', 7, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'F', 9, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'F', 1, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'E', 4, 8, 394),
('2015-7-28', 41.00, 'Botteghino', 'E', 6, 8, 394),
('2016-4-1', 41.00, 'Botteghino', 'E', 2, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'E', 7, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'B', 5, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'C', 2, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'B', 8, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'F', 6, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'D', 9, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'F', 3, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'C', 9, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'F', 5, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'F', 9, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'A', 2, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'A', 7, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'B', 7, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'D', 9, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'F', 2, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'E', 9, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'F', 3, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'A', 9, 4, 395),
('2016-4-1', 41.00, 'Botteghino', 'A', 9, 4, 395),
('2016-2-17', 39.00, 'Botteghino', 'F', 1, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'A', 5, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'D', 5, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'B', 6, 11, 396),
('2016-2-17', 39.00, 'Online', 'F', 4, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'F', 5, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'E', 6, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'E', 4, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'F', 6, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'F', 9, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'E', 7, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'F', 1, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'A', 5, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'B', 8, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'B', 2, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'F', 6, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'C', 1, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'C', 1, 11, 396),
('2016-2-17', 39.00, 'Botteghino', 'E', 3, 11, 396),
('2016-2-17', 39.00, 'Prenotato', 'C', 3, 11, 396),
('2006-5-2', 38.00, 'Prenotato', 'A', 6, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'E', 2, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'D', 7, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'E', 6, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'A', 6, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'C', 6, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'E', 9, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'B', 8, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'B', 7, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'B', 1, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'F', 6, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'E', 1, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'B', 3, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'C', 7, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'F', 7, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'E', 6, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'B', 5, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'A', 1, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'D', 3, 1, 397),
('2006-5-2', 38.00, 'Botteghino', 'F', 1, 1, 397),
('2017-5-19', 33.00, 'Botteghino', 'B', 4, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'B', 5, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 2, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 4, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'D', 2, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'A', 4, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 4, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'E', 2, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'C', 5, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'E', 9, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 4, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'D', 3, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'A', 8, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 5, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 8, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'E', 1, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 6, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'C', 1, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'F', 4, 14, 398),
('2017-5-19', 33.00, 'Botteghino', 'A', 3, 14, 398),
('2012-12-4', 48.00, 'Botteghino', 'A', 2, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'F', 7, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'E', 3, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'E', 2, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'E', 4, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'F', 5, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'B', 1, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'A', 4, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'F', 9, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'F', 5, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'D', 8, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'C', 5, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'D', 1, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'D', 5, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'F', 4, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'E', 2, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'B', 3, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'B', 6, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'E', 7, 8, 399),
('2012-12-4', 48.00, 'Botteghino', 'D', 7, 8, 399),
('2006-8-30', 42.00, 'Botteghino', 'E', 7, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'D', 2, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'B', 5, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'A', 3, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'A', 8, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'A', 6, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'E', 1, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'C', 7, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'B', 3, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'A', 1, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'D', 8, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'B', 8, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'E', 1, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'E', 2, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'F', 5, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'F', 3, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'B', 4, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'B', 1, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'F', 2, 13, 400),
('2006-8-30', 42.00, 'Botteghino', 'A', 7, 13, 400),
('2008-4-7', 35.00, 'Botteghino', 'E', 4, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'C', 5, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'F', 8, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'E', 8, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'A', 2, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'F', 1, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'E', 9, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'E', 6, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'C', 1, 9, 401),
('2008-4-7', 35.00, 'Prenotato', 'B', 9, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'B', 5, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'D', 8, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'D', 6, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'F', 4, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'D', 3, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'C', 3, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'E', 1, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'C', 6, 9, 401),
('2008-4-7', 35.00, 'Botteghino', 'C', 7, 9, 401),
('2008-4-7', 35.00, 'Online', 'D', 6, 9, 401),
('2015-5-24', 39.00, 'Botteghino', 'C', 7, 6, 402),
('2015-5-24', 39.00, 'Botteghino', 'F', 3, 6, 402),
('2015-5-24', 39.00, 'Botteghino', 'C', 6, 6, 402),
('2015-5-24', 39.00, 'Botteghino', 'B', 2, 6, 402),
('2015-5-24', 39.00, 'Online', 'C', 5, 6, 402),
('2015-5-24', 39.00, 'Botteghino', 'B', 4, 6, 402),
