('2019-7-5', 30.00, 'Prenotato', 'B', 7, 14, 1),
('2017-8-7', 40.00, 'Prenotato', 'F', 3, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'C', 9, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'E', 6, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'E', 6, 4, 386),
('2017-8-7', 40.00, 'Online', 'C', 6, 4, 386),
('2017-8-7', 40.00, 'Botteghino', 'F', 6, 4, 386),
('2017-8-7', 40.00, 'Botteghino', 'A', 7, 4, 386),
('2017-8-7', 40.00, 'Online', 'E', 6, 4, 386),
('2017-8-7', 40.00, 'Botteghino', 'D', 9, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'B', 9, 4, 386),
('2017-8-7', 40.00, 'Botteghino', 'A', 5, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'D', 9, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'F', 8, 4, 386),
('2017-8-7', 40.00, 'Botteghino', 'E', 9, 4, 386),
('2017-8-7', 40.00, 'Online', 'B', 3, 4, 386),
('2017-8-7', 40.00, 'Botteghino', 'E', 7, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'D', 4, 4, 386),
('2017-8-7', 40.00, 'Online', 'A', 6, 4, 386),
('2017-8-7', 40.00, 'Prenotato', 'B', 8, 4, 386),
('2017-8-7', 40.00, 'Online', 'F', 5, 4, 386),
('2009-3-13', 50.00, 'Online', 'A', 6, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'D', 1, 12, 387),
('2009-3-13', 50.00, 'Prenotato', 'F', 2, 12, 387),
('2009-3-13', 50.00, 'Online', 'E', 2, 12, 387),
('2009-3-13', 50.00, 'Online', 'C', 1, 12, 387),
('2009-3-13', 50.00, 'Prenotato', 'D', 2, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'D', 1, 12, 387),
('2009-3-13', 50.00, 'Prenotato', 'D', 7, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'D', 5, 12, 387),
('2009-3-13', 50.00, 'Online', 'A', 5, 12, 387),
('2009-3-13', 50.00, 'Prenotato', 'B', 3, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'C', 4, 12, 387),
('2009-3-13', 50.00, 'Prenotato', 'E', 3, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'F', 6, 12, 387),
('2009-3-13', 50.00, 'Online', 'B', 7, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'E', 3, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'F', 2, 12, 387),
('2009-3-13', 50.00, 'Botteghino', 'C', 5, 12, 387),
('2009-3-13', 50.00, 'Online', 'C', 7, 12, 387),
('2009-3-13', 50.00, 'Prenotato', 'F', 3, 12, 387),
('2019-4-27', 32.00, 'Botteghino', 'A', 8, 12, 388),
('2019-4-27', 32.00, 'Prenotato', 'B', 3, 12, 388),
('2019-4-27', 32.00, 'Online', 'E', 2, 12, 388),
('2019-4-27', 32.00, 'Online', 'A', 1, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'D', 7, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'A', 1, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'A', 7, 12, 388),
('2019-4-27', 32.00, 'Online', 'A', 7, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'F', 6, 12, 388),
('2019-4-27', 32.00, 'Online', 'F', 4, 12, 388),
('2019-4-27', 32.00, 'Online', 'A', 8, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'F', 2, 12, 388),
('2019-4-27', 32.00, 'Online', 'D', 9, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'F', 2, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'D', 2, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'D', 8, 12, 388),
('2019-4-27', 32.00, 'Botteghino', 'E', 5, 12, 388),
('2019-4-27', 32.00, 'Prenotato', 'D', 3, 12, 388),
('2019-4-27', 32.00, 'Online', 'B', 3, 12, 388),
('2019-4-27', 32.00, 'Prenotato', 'D', 8, 12, 388),
('2022-11-27', 33.00, 'Botteghino', 'E', 8, 2, 389),
('2022-11-27', 33.00, 'Botteghino', 'F', 8, 2, 389),
('2022-11-27', 33.00, 'Prenotato', 'D', 6, 2, 389),
('2022-11-27', 33.00, 'Online', 'F', 9, 2, 389),
('2022-11-27', 33.00, 'Online', 'B', 8, 2, 389),
('2022-11-27', 33.00, 'Prenotato', 'C', 6, 2, 389),
('2022-11-27', 33.00, 'Online', 'E', 5, 2, 389),
('2022-11-27', 33.00, 'Botteghino', 'F', 5, 2, 389),
('2022-11-27', 33.00, 'Prenotato', 'C', 5, 2, 389),
('2022-11-27', 33.00, 'Online', 'E', 4, 2, 389),
('2022-11-27', 33.00, 'Botteghino', 'B', 1, 2, 389),
('2022-11-27', 33.00, 'Botteghino', 'E', 9, 2, 389),
('2022-11-27', 33.00, 'Prenotato', 'E', 8, 2, 389),
('2022-11-27', 33.00, 'Online', 'A', 3, 2, 389),
('2022-11-27', 33.00, 'Prenotato', 'B', 5, 2, 389),
('2022-11-27', 33.00, 'Online', 'A', 9, 2, 389),
('2022-11-27', 33.00, 'Botteghino', 'B', 6, 2, 389),
('2022-11-27', 33.00, 'Online', 'C', 3, 2, 389),
('2022-11-27', 33.00, 'Botteghino', 'C', 5, 2, 389),
('2022-11-27', 33.00, 'Online', 'A', 8, 2, 389),
('2015-10-27', 32.00, 'Online', 'D', 7, 1, 390),
('2015-10-27', 32.00, 'Prenotato', 'C', 2, 1, 390),
('2015-10-27', 32.00, 'Online', 'C', 1, 1, 390),
('2015-10-27', 32.00, 'Online', 'D', 3, 1, 390),
('2015-10-27', 32.00, 'Prenotato', 'D', 3, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'B', 9, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'D', 4, 1, 390),
('2015-10-27', 32.00, 'Online', 'F', 2, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'A', 2, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'F', 5, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'D', 4, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'E', 5, 1, 390),
('2015-10-27', 32.00, 'Online', 'A', 3, 1, 390),
('2015-10-27', 32.00, 'Prenotato', 'E', 7, 1, 390),
('2015-10-27', 32.00, 'Online', 'E', 4, 1, 390),
('2015-10-27', 32.00, 'Prenotato', 'A', 2, 1, 390),
('2015-10-27', 32.00, 'Prenotato', 'A', 5, 1, 390),
('2015-10-27', 32.00, 'Online', 'D', 6, 1, 390),
('2015-10-27', 32.00, 'Botteghino', 'B', 9, 1, 390),
('2015-10-27', 32.00, 'Online', 'D', 4, 1, 390),
('2006-2-18', 44.00, 'Online', 'E', 2, 6, 391),
('2006-2-18', 44.00, 'Online', 'B', 6, 6, 391),
('2006-2-18', 44.00, 'Botteghino', 'C', 2, 6, 391),
('2006-2-18', 44.00, 'Online', 'E', 1, 6, 391),
('2006-2-18', 44.00, 'Botteghino', 'B', 6, 6, 391),
('2006-2-18', 44.00, 'Online', 'E', 8, 6, 391),
('2006-2-18', 44.00, 'Prenotato', 'A', 6, 6, 391),
('2006-2-18', 44.00, 'Botteghino', 'E', 9, 6, 391),
('2006-2-18', 44.00, 'Online', 'A', 7, 6, 391),
('2006-2-18', 44.00, 'Prenotato', 'F', 9, 6, 391),
('2006-2-18', 44.00, 'Online', 'D', 2, 6, 391),
('2006-2-18', 44.00, 'Botteghino', 'B', 2, 6, 391),
('2006-2-18', 44.00, 'Botteghino', 'B', 3, 6, 391),
('2006-2-18', 44.00, 'Online', 'B', 2, 6, 391),
('2006-2-18', 44.00, 'Botteghino', 'C', 7, 6, 391),
('2006-2-18', 44.00, 'Prenotato', 'B', 2, 6, 391),
('2006-2-18', 44.00, 'Prenotato', 'A', 7, 6, 391),
('2006-2-18', 44.00, 'Online', 'B', 8, 6, 391),
('2006-2-18', 44.00, 'Prenotato', 'D', 9, 6, 391),
('2006-2-18', 44.00, 'Online', 'C', 5, 6, 391),
('2020-9-18', 31.00, 'Online', 'D', 5, 9, 392),
('2020-9-18', 31.00, 'Prenotato', 'A', 6, 9, 392),
('2020-9-18', 31.00, 'Prenotato', 'C', 8, 9, 392),
('2020-9-18', 31.00, 'Botteghino', 'D', 3, 9, 392),
('2020-9-18', 31.00, 'Botteghino', 'E', 3, 9, 392),
('2020-9-18', 31.00, 'Botteghino', 'D', 2, 9, 392),
('2020-9-18', 31.00, 'Botteghino', 'B', 3, 9, 392),
('2020-9-18', 31.00, 'Prenotato', 'C', 1, 9, 392),
('2020-9-18', 31.00, 'Online', 'C', 1, 9, 392),
('2020-9-18', 31.00, 'Online', 'E', 7, 9, 392),
('2020-9-18', 31.00, 'Botteghino', 'C', 8, 9, 392),
('2020-9-18', 31.00, 'Online', 'D', 4, 9, 392),
('2020-9-18', 31.00, 'Online', 'B', 1, 9, 392),
('2020-9-18', 31.00, 'Online', 'D', 3, 9, 392),
('2020-9-18', 31.00, 'Botteghino', 'F', 9, 9, 392),
('2020-9-18', 31.00, 'Online', 'C', 9, 9, 392),
('2020-9-18', 31.00, 'Prenotato', 'C', 7, 9, 392),
('2020-9-18', 31.00, 'Online', 'A', 2, 9, 392),
('2020-9-18', 31.00, 'Online', 'C', 8, 9, 392),
('2020-9-18', 31.00, 'Online', 'C', 5, 9, 392),
('2014-11-3', 36.00, 'Online', 'A', 1, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'A', 1, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'D', 2, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'D', 1, 12, 393),
('2014-11-3', 36.00, 'Online', 'C', 1, 12, 393),
('2014-11-3', 36.00, 'Online', 'C', 6, 12, 393),
('2014-11-3', 36.00, 'Online', 'C', 6, 12, 393),
('2014-11-3', 36.00, 'Online', 'C', 7, 12, 393),
('2014-11-3', 36.00, 'Online', 'F', 9, 12, 393),
('2014-11-3', 36.00, 'Botteghino', 'D', 2, 12, 393),
('2014-11-3', 36.00, 'Online', 'A', 3, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'C', 2, 12, 393),
('2014-11-3', 36.00, 'Botteghino', 'E', 8, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'E', 9, 12, 393),
('2014-11-3', 36.00, 'Botteghino', 'F', 1, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'C', 1, 12, 393),
('2014-11-3', 36.00, 'Online', 'B', 8, 12, 393),
('2014-11-3', 36.00, 'Prenotato', 'E', 1, 12, 393),
('2014-11-3', 36.00, 'Botteghino', 'A', 6, 12, 393),
('2014-11-3', 36.00, 'Online', 'D', 2, 12, 393),
('2005-3-23', 48.00, 'Botteghino', 'B', 7, 1, 394),
('2005-3-23', 48.00, 'Botteghino', 'A', 2, 1, 394),
('2005-3-23', 48.00, 'Online', 'B', 3, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'D', 6, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'D', 5, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'B', 8, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'C', 8, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'B', 5, 1, 394),
('2005-3-23', 48.00, 'Online', 'F', 1, 1, 394),
('2005-3-23', 48.00, 'Online', 'D', 2, 1, 394),
('2005-3-23', 48.00, 'Online', 'B', 5, 1, 394),
('2005-3-23', 48.00, 'Botteghino', 'D', 4, 1, 394),
('2005-3-23', 48.00, 'Online', 'E', 6, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'B', 9, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'E', 2, 1, 394),
('2005-3-23', 48.00, 'Botteghino', 'F', 3, 1, 394),
('2005-3-23', 48.00, 'Botteghino', 'C', 6, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'F', 1, 1, 394),
('2005-3-23', 48.00, 'Online', 'B', 2, 1, 394),
('2005-3-23', 48.00, 'Prenotato', 'B', 8, 1, 394),
('2012-11-21', 42.00, 'Online', 'F', 6, 5, 395),
('2012-11-21', 42.00, 'Online', 'E', 8, 5, 395),
('2012-11-21', 42.00, 'Prenotato', 'D', 1, 5, 395),
('2012-11-21', 42.00, 'Prenotato', 'A', 9, 5, 395),
('2012-11-21', 42.00, 'Botteghino', 'B', 9, 5, 395),
('2012-11-21', 42.00, 'Botteghino', 'F', 3, 5, 395),
('2012-11-21', 42.00, 'Prenotato', 'F', 6, 5, 395),
('2012-11-21', 42.00, 'Prenotato', 'B', 5, 5, 395),
('2012-11-21', 42.00, 'Online', 'A', 8, 5, 395),
('2012-11-21', 42.00, 'Online', 'C', 8, 5, 395),
('2012-11-21', 42.00, 'Botteghino', 'A', 2, 5, 395),
('2012-11-21', 42.00, 'Online', 'F', 6, 5, 395),
('2012-11-21', 42.00, 'Online', 'B', 4, 5, 395),
('2012-11-21', 42.00, 'Prenotato', 'D', 5, 5, 395),
('2012-11-21', 42.00, 'Botteghino', 'D', 5, 5, 395),
('2012-11-21', 42.00, 'Online', 'E', 2, 5, 395),
('2012-11-21', 42.00, 'Prenotato', 'C', 2, 5, 395),
('2012-11-21', 42.00, 'Online', 'A', 5, 5, 395),
('2012-11-21', 42.00, 'Online', 'E', 6, 5, 395),
('2012-11-21', 42.00, 'Botteghino', 'C', 3, 5, 395),
('2013-11-7', 38.00, 'Prenotato', 'C', 3, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'F', 3, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'D', 1, 1, 396),
('2013-11-7', 38.00, 'Online', 'A', 4, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'E', 6, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'C', 1, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'F', 6, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'C', 3, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'E', 3, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'A', 7, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'B', 6, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'E', 4, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'E', 2, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'D', 1, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'F', 1, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'C', 8, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'D', 8, 1, 396),
('2013-11-7', 38.00, 'Botteghino', 'E', 7, 1, 396),
('2013-11-7', 38.00, 'Online', 'B', 2, 1, 396),
('2013-11-7', 38.00, 'Prenotato', 'A', 7, 1, 396),
('2003-6-7', 35.00, 'Botteghino', 'F', 2, 8, 397),
('2003-6-7', 35.00, 'Botteghino', 'C', 1, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'F', 8, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'D', 2, 8, 397),
('2003-6-7', 35.00, 'Online', 'C', 8, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'C', 3, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'D', 8, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'E', 2, 8, 397),
('2003-6-7', 35.00, 'Online', 'A', 8, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'B', 2, 8, 397),
('2003-6-7', 35.00, 'Botteghino', 'A', 7, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'D', 8, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'C', 7, 8, 397),
('2003-6-7', 35.00, 'Online', 'D', 7, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'D', 2, 8, 397),
('2003-6-7', 35.00, 'Botteghino', 'D', 5, 8, 397),
('2003-6-7', 35.00, 'Online', 'B', 3, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'D', 3, 8, 397),
('2003-6-7', 35.00, 'Botteghino', 'A', 5, 8, 397),
('2003-6-7', 35.00, 'Prenotato', 'D', 4, 8, 397),
('2011-1-5', 31.00, 'Online', 'D', 8, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'E', 4, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'C', 1, 12, 398),
('2011-1-5', 31.00, 'Online', 'F', 8, 12, 398),
('2011-1-5', 31.00, 'Online', 'F', 1, 12, 398),
('2011-1-5', 31.00, 'Botteghino', 'B', 9, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'E', 1, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'C', 5, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'C', 5, 12, 398),
('2011-1-5', 31.00, 'Online', 'D', 6, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'C', 8, 12, 398),
('2011-1-5', 31.00, 'Online', 'E', 1, 12, 398),
('2011-1-5', 31.00, 'Online', 'C', 4, 12, 398),
('2011-1-5', 31.00, 'Botteghino', 'F', 7, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'E', 8, 12, 398),
('2011-1-5', 31.00, 'Online', 'D', 4, 12, 398),
('2011-1-5', 31.00, 'Botteghino', 'F', 9, 12, 398),
('2011-1-5', 31.00, 'Botteghino', 'E', 1, 12, 398),
('2011-1-5', 31.00, 'Prenotato', 'C', 3, 12, 398),
('2011-1-5', 31.00, 'Online', 'A', 4, 12, 398),
('2018-10-21', 50.00, 'Online', 'C', 7, 15, 399),
('2018-10-21', 50.00, 'Botteghino', 'F', 6, 15, 399),
('2018-10-21', 50.00, 'Botteghino', 'D', 3, 15, 399),
('2018-10-21', 50.00, 'Prenotato', 'D', 2, 15, 399),
('2018-10-21', 50.00, 'Online', 'D', 5, 15, 399),
('2018-10-21', 50.00, 'Online', 'D', 5, 15, 399),
('2018-10-21', 50.00, 'Prenotato', 'A', 9, 15, 399),
('2018-10-21', 50.00, 'Botteghino', 'D', 4, 15, 399),
('2018-10-21', 50.00, 'Botteghino', 'F', 7, 15, 399),
('2018-10-21', 50.00, 'Prenotato', 'D', 7, 15, 399),
('2018-10-21', 50.00, 'Prenotato', 'C', 5, 15, 399),
('2018-10-21', 50.00, 'Prenotato', 'B', 5, 15, 399),
('2018-10-21', 50.00, 'Online', 'C', 9, 15, 399),
('2018-10-21', 50.00, 'Botteghino', 'F', 9, 15, 399),
('2018-10-21', 50.00, 'Online', 'E', 1, 15, 399),
('2018-10-21', 50.00, 'Prenotato', 'C', 7, 15, 399),
('2018-10-21', 50.00, 'Online', 'C', 2, 15, 399),
('2018-10-21', 50.00, 'Botteghino', 'F', 4, 15, 399),
('2018-10-21', 50.00, 'Online', 'F', 5, 15, 399),
('2018-10-21', 50.00, 'Online', 'A', 5, 15, 399),
('2021-11-23', 34.00, 'Online', 'B', 7, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'C', 6, 5, 400),
('2021-11-23', 34.00, 'Online', 'D', 6, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'F', 4, 5, 400),
('2021-11-23', 34.00, 'Online', 'B', 4, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'D', 3, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'D', 9, 5, 400),
('2021-11-23', 34.00, 'Prenotato', 'E', 7, 5, 400),
('2021-11-23', 34.00, 'Prenotato', 'A', 3, 5, 400),
('2021-11-23', 34.00, 'Online', 'A', 8, 5, 400),
('2021-11-23', 34.00, 'Online', 'C', 2, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'E', 4, 5, 400),
('2021-11-23', 34.00, 'Online', 'F', 5, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'E', 1, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'A', 6, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'D', 9, 5, 400),
('2021-11-23', 34.00, 'Prenotato', 'F', 4, 5, 400),
('2021-11-23', 34.00, 'Online', 'B', 5, 5, 400),
('2021-11-23', 34.00, 'Prenotato', 'A', 6, 5, 400),
('2021-11-23', 34.00, 'Botteghino', 'D', 9, 5, 400),
('2007-5-5', 36.00, 'Botteghino', 'C', 7, 5, 401),
('2007-5-5', 36.00, 'Online', 'E', 5, 5, 401),
('2007-5-5', 36.00, 'Botteghino', 'B', 3, 5, 401),
('2007-5-5', 36.00, 'Online', 'D', 5, 5, 401),
('2007-5-5', 36.00, 'Online', 'D', 3, 5, 401),
('2007-5-5', 36.00, 'Prenotato', 'B', 4, 5, 401),
('2007-5-5', 36.00, 'Prenotato', 'C', 4, 5, 401),
('2007-5-5', 36.00, 'Online', 'C', 8, 5, 401),
('2007-5-5', 36.00, 'Online', 'C', 6, 5, 401),
('2007-5-5', 36.00, 'Botteghino', 'F', 2, 5, 401),
('2007-5-5', 36.00, 'Online', 'B', 6, 5, 401),
('2007-5-5', 36.00, 'Botteghino', 'E', 5, 5, 401),
('2007-5-5', 36.00, 'Botteghino', 'D', 3, 5, 401),
('2007-5-5', 36.00, 'Botteghino', 'D', 6, 5, 401),
('2007-5-5', 36.00, 'Prenotato', 'C', 2, 5, 401),
('2007-5-5', 36.00, 'Prenotato', 'B', 3, 5, 401),
('2007-5-5', 36.00, 'Online', 'A', 8, 5, 401),
('2007-5-5', 36.00, 'Online', 'F', 2, 5, 401),
('2007-5-5', 36.00, 'Botteghino', 'A', 4, 5, 401),
('2007-5-5', 36.00, 'Online', 'B', 4, 5, 401),
('2019-4-15', 34.00, 'Prenotato', 'A', 7, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'C', 1, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'E', 5, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'C', 7, 8, 402),
('2019-4-15', 34.00, 'Botteghino', 'E', 5, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'B', 7, 8, 402),
('2019-4-15', 34.00, 'Online', 'F', 7, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'D', 8, 8, 402),
('2019-4-15', 34.00, 'Botteghino', 'C', 2, 8, 402),
('2019-4-15', 34.00, 'Online', 'D', 8, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'B', 2, 8, 402),
('2019-4-15', 34.00, 'Botteghino', 'E', 7, 8, 402),
('2019-4-15', 34.00, 'Prenotato', 'D', 7, 8, 402),
('2019-4-15', 34.00, 'Online', 'D', 7, 8, 402),
('2019-4-15', 34.00, 'Botteghino', 'A', 4, 8, 402),
('2019-4-15', 34.00, 'Online', 'B', 4, 8, 402),
('2019-4-15', 34.00, 'Botteghino', 'F', 4, 8, 402),
('2019-4-15', 34.00, 'Online', 'D', 4, 8, 402),
('2019-4-15', 34.00, 'Online', 'A', 9, 8, 402),
('2019-4-15', 34.00, 'Botteghino', 'A', 6, 8, 402),
('2017-9-10', 36.00, 'Prenotato', 'F', 8, 2, 403),
('2017-9-10', 36.00, 'Prenotato', 'C', 2, 2, 403),
('2017-9-10', 36.00, 'Botteghino', 'C', 3, 2, 403),
('2017-9-10', 36.00, 'Botteghino', 'D', 8, 2, 403),
('2017-9-10', 36.00, 'Online', 'E', 9, 2, 403),
('2017-9-10', 36.00, 'Online', 'E', 1, 2, 403),
('2017-9-10', 36.00, 'Online', 'E', 1, 2, 403),
('2017-9-10', 36.00, 'Online', 'E', 4, 2, 403),
('2017-9-10', 36.00, 'Online', 'D', 3, 2, 403),
('2017-9-10', 36.00, 'Online', 'A', 1, 2, 403),
('2017-9-10', 36.00, 'Prenotato', 'D', 4, 2, 403),
('2017-9-10', 36.00, 'Online', 'E', 7, 2, 403),
('2017-9-10', 36.00, 'Online', 'C', 1, 2, 403),
('2017-9-10', 36.00, 'Botteghino', 'C', 5, 2, 403),
('2017-9-10', 36.00, 'Online', 'A', 5, 2, 403),
('2017-9-10', 36.00, 'Botteghino', 'D', 4, 2, 403),
('2017-9-10', 36.00, 'Online', 'F', 7, 2, 403),
('2017-9-10', 36.00, 'Online', 'A', 4, 2, 403),
('2017-9-10', 36.00, 'Botteghino', 'A', 5, 2, 403),
('2017-9-10', 36.00, 'Prenotato', 'F', 9, 2, 403),
('2007-2-24', 33.00, 'Online', 'D', 9, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'B', 9, 8, 404),
('2007-2-24', 33.00, 'Prenotato', 'B', 1, 8, 404),
('2007-2-24', 33.00, 'Online', 'E', 6, 8, 404),
('2007-2-24', 33.00, 'Online', 'F', 8, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'A', 3, 8, 404),
('2007-2-24', 33.00, 'Online', 'B', 7, 8, 404),
('2007-2-24', 33.00, 'Online', 'F', 4, 8, 404),
('2007-2-24', 33.00, 'Online', 'D', 7, 8, 404),
('2007-2-24', 33.00, 'Prenotato', 'A', 2, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'A', 8, 8, 404),
('2007-2-24', 33.00, 'Prenotato', 'D', 9, 8, 404),
('2007-2-24', 33.00, 'Online', 'C', 1, 8, 404),
('2007-2-24', 33.00, 'Online', 'C', 4, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'A', 9, 8, 404),
('2007-2-24', 33.00, 'Online', 'A', 5, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'B', 5, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'F', 4, 8, 404),
('2007-2-24', 33.00, 'Botteghino', 'E', 3, 8, 404),
('2007-2-24', 33.00, 'Prenotato', 'F', 8, 8, 404),
('2007-9-20', 49.00, 'Online', 'D', 3, 5, 405),
('2007-9-20', 49.00, 'Online', 'D', 9, 5, 405),
('2007-9-20', 49.00, 'Online', 'B', 8, 5, 405),
('2007-9-20', 49.00, 'Online', 'D', 3, 5, 405),
('2007-9-20', 49.00, 'Online', 'E', 6, 5, 405),
('2007-9-20', 49.00, 'Online', 'C', 6, 5, 405),
('2007-9-20', 49.00, 'Online', 'E', 1, 5, 405),
('2007-9-20', 49.00, 'Online', 'F', 9, 5, 405),
('2007-9-20', 49.00, 'Online', 'A', 4, 5, 405),
('2007-9-20', 49.00, 'Botteghino', 'D', 2, 5, 405),
('2007-9-20', 49.00, 'Online', 'C', 1, 5, 405),
('2007-9-20', 49.00, 'Prenotato', 'B', 6, 5, 405),
('2007-9-20', 49.00, 'Prenotato', 'F', 2, 5, 405),
('2007-9-20', 49.00, 'Prenotato', 'D', 5, 5, 405),
('2007-9-20', 49.00, 'Prenotato', 'D', 6, 5, 405),
('2007-9-20', 49.00, 'Prenotato', 'B', 5, 5, 405),
('2007-9-20', 49.00, 'Online', 'B', 3, 5, 405),
('2007-9-20', 49.00, 'Online', 'A', 6, 5, 405),
('2007-9-20', 49.00, 'Online', 'D', 8, 5, 405),
('2007-9-20', 49.00, 'Botteghino', 'F', 3, 5, 405),
('2012-10-16', 32.00, 'Online', 'F', 6, 2, 406),
('2012-10-16', 32.00, 'Prenotato', 'B', 5, 2, 406),
('2012-10-16', 32.00, 'Botteghino', 'E', 5, 2, 406),
('2012-10-16', 32.00, 'Botteghino', 'F', 9, 2, 406),
('2012-10-16', 32.00, 'Online', 'F', 4, 2, 406),
('2012-10-16', 32.00, 'Prenotato', 'D', 3, 2, 406),
('2012-10-16', 32.00, 'Prenotato', 'E', 9, 2, 406),
('2012-10-16', 32.00, 'Prenotato', 'A', 3, 2, 406),
('2012-10-16', 32.00, 'Botteghino', 'E', 7, 2, 406),
('2012-10-16', 32.00, 'Botteghino', 'B', 8, 2, 406),
('2012-10-16', 32.00, 'Prenotato', 'D', 3, 2, 406),
('2012-10-16', 32.00, 'Prenotato', 'C', 2, 2, 406),
